-99,-67,-60,-99,-99,0
-99,-71,-69,-99,-93,0
-99,-68,-65,-99,-99,0
-99,-64,-68,-99,-88,0
-86,-71,-65,-82,-92,0
-99,-73,-59,-99,-87,0
-99,-74,-61,-99,-87,0
-99,-65,-64,-99,-90,0
-99,-66,-72,-99,-92,0
-99,-71,-66,-99,-91,0
-99,-62,-73,-99,-91,0
-99,-71,-74,-99,-91,0
-99,-69,-69,-68,-90,0
-99,-55,-70,-99,-91,0
-99,-70,-99,-99,-81,0
-99,-67,-60,-99,-93,0
-99,-65,-60,-99,-90,0
-91,-72,-69,-99,-93,0
-99,-70,-99,-99,-99,0
-99,-73,-68,-99,-92,0
-99,-85,-99,-76,-87,0
-85,-65,-70,-99,-89,0
-99,-60,-70,-76,-90,0
-99,-60,-77,-99,-91,0
-99,-64,-69,-66,-82,0
-99,-68,-69,-99,-82,0
-99,-54,-67,-99,-85,0
-99,-55,-70,-67,-81,0
-92,-56,-67,-79,-87,0
-99,-60,-64,-81,-99,0
-99,-69,-66,-99,-93,0
-99,-85,-66,-99,-99,0
-99,-72,-63,-99,-94,0
-87,-83,-99,-76,-99,0
-99,-76,-71,-99,-99,0
-99,-76,-62,-99,-99,0
-99,-78,-56,-99,-93,0
-99,-73,-53,-81,-99,0
-99,-81,-44,-99,-99,0
-99,-76,-48,-99,-99,0
-99,-76,-48,-99,-99,0
-99,-83,-67,-99,-99,0
-99,-76,-99,-99,-99,0
-99,-85,-49,-99,-99,0
-99,-71,-51,-99,-99,0
-99,-81,-53,-99,-99,0
-99,-90,-55,-99,-99,0
-99,-58,-79,-70,-79,1
-99,-51,-72,-73,-77,1
-75,-49,-99,-99,-80,1
-84,-53,-76,-99,-79,1
-99,-53,-79,-64,-79,1
-99,-52,-81,-66,-79,1
-99,-65,-99,-69,-89,1
-78,-71,-79,-67,-87,1
-83,-61,-99,-73,-90,1
-99,-72,-99,-99,-82,1
-78,-59,-83,-72,-87,1
-99,-55,-79,-99,-86,1
-99,-53,-80,-99,-99,1
-82,-55,-99,-99,-88,1
-99,-57,-82,-99,-92,1
-99,-58,-99,-99,-82,1
-84,-54,-99,-78,-87,1
-99,-59,-99,-99,-92,1
-80,-54,-84,-99,-81,1
-99,-58,-99,-69,-86,1
-80,-48,-99,-99,-99,1
-99,-56,-83,-99,-99,1
-84,-52,-77,-99,-92,1
-80,-63,-81,-99,-88,1
-83,-60,-90,-99,-88,1
-79,-58,-99,-70,-89,1
-86,-61,-86,-99,-78,1
-81,-56,-86,-75,-85,1
-99,-58,-99,-99,-85,1
-80,-58,-77,-99,-91,1
-77,-48,-99,-99,-76,1
-99,-54,-99,-99,-77,1
-75,-48,-77,-99,-77,1
-99,-52,-99,-99,-78,1
-99,-50,-99,-62,-80,1
-99,-56,-86,-73,-82,1
-83,-52,-99,-99,-80,1
-99,-60,-84,-73,-84,1
-83,-55,-99,-72,-83,1
-81,-48,-81,-99,-78,1
-99,-48,-99,-99,-84,1
-77,-45,-99,-69,-78,1
-99,-45,-99,-99,-78,1
-82,-49,-99,-99,-79,1
-79,-46,-82,-99,-79,1
-77,-42,-99,-99,-76,1
-76,-45,-99,-76,-80,1
-79,-44,-99,-66,-82,1
-74,-45,-87,-99,-79,1
-99,-47,-99,-99,-79,1
-99,-47,-99,-99,-83,1
-78,-47,-99,-64,-78,1
-74,-47,-82,-67,-75,1
-75,-52,-99,-99,-76,1
-78,-60,-99,-99,-76,1
-73,-56,-78,-71,-80,1
-74,-55,-99,-99,-74,1
-71,-51,-81,-68,-79,1
-81,-57,-88,-99,-79,1
-82,-48,-83,-99,-81,1
-77,-51,-99,-99,-79,1
-76,-66,-99,-67,-78,1
-81,-48,-78,-99,-79,1
-99,-50,-84,-76,-81,1
-78,-52,-99,-72,-87,1
-79,-36,-99,-99,-80,1
-77,-39,-99,-69,-76,1
-99,-44,-99,-99,-77,1
-86,-52,-99,-74,-83,1
-99,-52,-99,-99,-78,1
-86,-47,-87,-67,-81,1
-99,-53,-85,-99,-85,1
-99,-47,-82,-71,-82,1
-88,-58,-99,-99,-87,1
-79,-45,-79,-99,-83,1
-77,-48,-99,-72,-84,1
-82,-59,-99,-99,-83,1
-81,-55,-99,-99,-82,1
-99,-56,-74,-99,-80,1
-99,-54,-82,-70,-82,1
-99,-55,-99,-99,-81,1
-86,-55,-76,-99,-79,1
-99,-54,-73,-66,-80,1
-80,-52,-77,-70,-84,1
-99,-52,-79,-99,-82,1
-81,-54,-99,-99,-83,1
-99,-52,-99,-99,-84,1
-79,-49,-83,-76,-82,1
-78,-52,-99,-77,-84,1
-82,-43,-99,-99,-81,1
-80,-48,-86,-69,-76,1
-74,-49,-85,-64,-75,1
-74,-47,-99,-66,-82,1
-73,-51,-99,-68,-75,1
-73,-46,-99,-99,-80,2
-74,-49,-99,-66,-81,2
-68,-48,-99,-62,-82,2
-99,-56,-99,-64,-83,2
-63,-50,-99,-67,-77,2
-70,-53,-76,-99,-78,2
-68,-48,-99,-99,-68,2
-99,-50,-99,-99,-74,2
-99,-48,-79,-65,-77,2
-74,-60,-99,-99,-99,2
-67,-57,-99,-59,-79,2
-71,-52,-99,-62,-78,2
-60,-55,-99,-62,-99,2
-69,-56,-99,-59,-99,2
-65,-57,-99,-55,-77,2
-67,-56,-99,-64,-77,2
-71,-54,-99,-59,-76,2
-68,-58,-99,-58,-72,2
-73,-52,-99,-57,-74,2
-69,-53,-99,-63,-74,2
-69,-54,-99,-60,-79,2
-67,-59,-99,-57,-82,2
-66,-60,-99,-63,-73,2
-67,-56,-99,-58,-74,2
-71,-53,-99,-63,-67,2
-74,-55,-99,-99,-70,2
-71,-64,-87,-55,-72,2
-73,-67,-90,-55,-79,2
-79,-77,-99,-59,-72,2
-68,-69,-99,-99,-83,2
-78,-58,-99,-99,-82,2
-70,-54,-99,-64,-82,2
-70,-62,-99,-65,-79,2
-73,-73,-99,-57,-71,2
-68,-64,-99,-56,-75,2
-76,-57,-99,-53,-77,2
-77,-71,-99,-56,-80,2
-70,-67,-99,-58,-78,2
-73,-60,-77,-55,-77,2
-71,-65,-99,-55,-81,2
-72,-62,-99,-62,-79,2
-68,-62,-81,-99,-77,2
-75,-68,-99,-55,-74,2
-71,-62,-99,-62,-81,2
-78,-67,-99,-55,-80,2
-74,-64,-99,-62,-76,2
-99,-60,-99,-99,-84,2
-99,-73,-99,-58,-76,2
-99,-65,-99,-66,-77,2
-78,-67,-99,-63,-78,2
-84,-70,-99,-64,-85,2
-81,-71,-99,-73,-79,2
-79,-70,-99,-65,-83,2
-81,-66,-99,-99,-82,2
-75,-75,-99,-99,-84,2
-83,-69,-99,-59,-83,2
-77,-68,-99,-60,-85,2
-80,-70,-99,-59,-86,2
-91,-70,-99,-57,-87,2
-80,-69,-99,-61,-82,2
-75,-73,-99,-55,-81,2
-75,-65,-99,-57,-80,2
-77,-68,-99,-99,-76,2
-76,-71,-99,-58,-79,2
-81,-60,-99,-54,-78,2
-99,-67,-99,-99,-77,2
-76,-66,-99,-55,-77,2
-73,-74,-99,-64,-83,2
-78,-68,-99,-63,-82,2
-70,-71,-99,-99,-87,2
-99,-74,-99,-99,-88,2
-71,-57,-99,-54,-81,2
-75,-53,-99,-62,-78,2
-67,-55,-99,-99,-81,2
-73,-58,-99,-99,-80,2
-69,-56,-99,-72,-99,2
-65,-62,-99,-57,-99,2
-74,-58,-99,-99,-99,2
-99,-59,-99,-99,-99,2
-69,-56,-99,-71,-99,2
-71,-51,-99,-62,-99,2
-78,-56,-99,-63,-99,2
-70,-55,-99,-61,-99,2
-68,-61,-99,-64,-99,2
-69,-62,-99,-59,-78,2
-64,-58,-99,-99,-76,2
-72,-64,-99,-99,-73,2
-73,-66,-99,-59,-75,2
-62,-66,-99,-59,-75,2
-73,-69,-99,-53,-80,2
-72,-67,-99,-57,-77,2
-81,-65,-99,-55,-82,2
-76,-72,-99,-62,-83,2
-77,-70,-99,-99,-87,2
-75,-65,-99,-99,-84,2
-80,-67,-99,-63,-86,2
-78,-71,-99,-71,-75,2
-76,-65,-99,-68,-99,2
-75,-67,-99,-99,-99,2
-77,-73,-99,-69,-88,2
-99,-87,-99,-58,-87,2
-73,-63,-99,-99,-99,2
-73,-61,-99,-63,-99,2
-74,-66,-99,-63,-79,2
-69,-69,-99,-61,-76,2
-47,-79,-99,-70,-86,3
-50,-79,-99,-99,-87,3
-61,-75,-99,-99,-87,3
-48,-77,-99,-99,-83,3
-33,-78,-99,-69,-77,3
-42,-84,-99,-99,-79,3
-59,-70,-99,-99,-85,3
-49,-72,-99,-69,-85,3
-44,-73,-99,-99,-86,3
-62,-75,-99,-71,-85,3
-52,-76,-99,-69,-80,3
-50,-75,-99,-73,-92,3
-44,-79,-99,-66,-82,3
-47,-78,-99,-99,-91,3
-47,-77,-99,-99,-89,3
-49,-73,-92,-99,-81,3
-51,-78,-99,-67,-82,3
-53,-72,-99,-99,-86,3
-48,-76,-99,-99,-87,3
-57,-78,-99,-72,-81,3
-48,-76,-99,-69,-84,3
-44,-76,-99,-99,-87,3
-49,-70,-99,-99,-85,3
-47,-77,-99,-66,-83,3
-49,-81,-99,-68,-90,3
-52,-77,-99,-99,-87,3
-47,-69,-99,-99,-82,3
-49,-72,-99,-99,-87,3
-43,-81,-99,-70,-87,3
-56,-73,-99,-99,-85,3
-49,-79,-99,-99,-85,3
-53,-70,-99,-67,-84,3
-55,-76,-99,-73,-85,3
-57,-72,-99,-99,-87,3
-53,-68,-99,-99,-83,3
-57,-69,-99,-99,-84,3
-57,-65,-99,-71,-81,3
-52,-66,-99,-99,-84,3
-56,-71,-99,-99,-80,3
-53,-68,-99,-71,-91,3
-53,-72,-99,-68,-84,3
-49,-71,-99,-99,-82,3
-51,-70,-99,-99,-84,3
-54,-68,-99,-74,-81,3
-61,-76,-99,-73,-86,3
-57,-73,-99,-99,-89,3
-55,-73,-99,-99,-86,3
-55,-72,-99,-81,-86,3
-50,-72,-99,-69,-84,3
-52,-71,-99,-99,-81,3
-54,-74,-99,-99,-87,3
-60,-72,-99,-75,-88,3
-55,-69,-99,-71,-81,3
-58,-74,-99,-76,-91,3
-69,-76,-99,-99,-84,3
-50,-72,-86,-65,-88,3
-58,-67,-99,-71,-77,3
-54,-70,-99,-99,-82,3
-51,-67,-87,-99,-79,3
-58,-63,-84,-68,-85,3
-58,-66,-99,-69,-83,3
-52,-70,-99,-99,-87,3
-54,-65,-99,-74,-86,3
-53,-66,-87,-68,-88,3
-57,-72,-99,-68,-99,3
-50,-74,-99,-99,-85,3
-65,-72,-99,-99,-83,3
-57,-65,-86,-65,-83,3
-61,-62,-99,-65,-85,3
-64,-72,-99,-99,-79,3
-56,-62,-84,-99,-86,3
-54,-67,-99,-69,-99,3
-53,-66,-99,-66,-77,3
-53,-70,-99,-99,-82,3
-55,-61,-99,-99,-99,3
-57,-67,-88,-73,-81,3
-53,-68,-99,-73,-80,3
-58,-74,-99,-99,-85,3
-64,-65,-99,-99,-85,3
-54,-64,-99,-67,-88,3
-59,-65,-99,-99,-82,3
-55,-68,-99,-99,-99,3
-49,-66,-99,-99,-87,3
-55,-65,-99,-66,-84,3
-54,-75,-99,-99,-84,3
-59,-59,-99,-64,-87,3
-63,-65,-90,-99,-84,3
-64,-57,-99,-68,-87,3
-62,-74,-99,-67,-89,3
-52,-65,-99,-69,-80,3
-54,-76,-99,-70,-84,3
-55,-58,-99,-67,-99,3
-62,-67,-99,-65,-84,3
-57,-66,-90,-99,-80,3
-54,-68,-99,-66,-77,3
-65,-61,-99,-62,-85,3
-57,-58,-99,-76,-80,3
-55,-70,-99,-99,-85,3
-59,-65,-99,-99,-80,3
-57,-61,-86,-67,-99,3
-59,-61,-99,-99,-72,3
-53,-55,-99,-99,-82,3
-68,-68,-99,-99,-80,3
-54,-71,-89,-69,-99,3
-54,-69,-99,-69,-92,3
-57,-74,-99,-99,-87,3
-61,-68,-99,-71,-85,3
-58,-65,-99,-70,-86,3
-63,-67,-99,-65,-85,3
-58,-64,-99,-99,-81,3
-54,-75,-99,-64,-84,3
-60,-72,-99,-72,-83,3
-55,-62,-99,-63,-85,3
-58,-74,-99,-99,-86,3
-58,-76,-99,-99,-86,3
-56,-82,-99,-76,-90,3
-53,-76,-99,-99,-87,3
-52,-75,-99,-99,-85,3
-53,-76,-99,-99,-87,3
-58,-75,-99,-75,-90,3
-55,-83,-99,-73,-88,3
-57,-78,-99,-99,-90,3
-64,-77,-99,-99,-92,3
-62,-72,-99,-71,-87,3
-66,-69,-99,-70,-89,3
-54,-66,-99,-99,-78,3
-76,-57,-99,-60,-76,4
-77,-63,-99,-99,-79,4
-74,-65,-99,-53,-78,4
-99,-62,-99,-56,-75,4
-85,-70,-99,-51,-81,4
-75,-58,-99,-51,-78,4
-72,-71,-99,-48,-67,4
-99,-63,-99,-52,-73,4
-77,-73,-99,-56,-66,4
-99,-63,-99,-99,-71,4
-76,-59,-99,-65,-78,4
-99,-66,-99,-52,-76,4
-79,-64,-86,-54,-73,4
-74,-59,-99,-54,-82,4
-75,-66,-99,-59,-78,4
-75,-70,-99,-53,-70,4
-75,-67,-99,-58,-70,4
-99,-69,-99,-63,-66,4
-99,-70,-99,-53,-77,4
-83,-70,-99,-49,-68,4
-75,-68,-99,-50,-69,4
-78,-66,-99,-49,-74,4
-99,-71,-99,-52,-66,4
-99,-64,-99,-61,-73,4
-77,-70,-99,-50,-78,4
-74,-67,-99,-99,-75,4
-99,-70,-99,-59,-69,4
-77,-71,-99,-50,-69,4
-83,-68,-99,-50,-75,4
-78,-66,-99,-48,-69,4
-79,-69,-99,-42,-63,4
-99,-70,-99,-45,-72,4
-77,-63,-99,-51,-67,4
-74,-73,-99,-58,-75,4
-99,-70,-99,-49,-70,4
-99,-71,-99,-45,-64,4
-73,-67,-99,-45,-60,4
-73,-67,-99,-46,-61,4
-73,-69,-99,-48,-64,4
-71,-60,-99,-43,-60,4
-75,-71,-99,-45,-67,4
-99,-71,-99,-59,-57,4
-69,-73,-99,-53,-70,4
-99,-71,-99,-48,-64,4
-77,-61,-99,-48,-63,4
-75,-61,-99,-50,-64,4
-99,-63,-99,-49,-56,4
-99,-65,-99,-48,-65,4
-77,-59,-99,-55,-70,4
-75,-62,-99,-51,-64,4
-74,-73,-99,-49,-66,4
-99,-62,-99,-48,-58,4
-76,-64,-99,-99,-60,4
-79,-68,-99,-50,-66,4
-99,-66,-99,-58,-72,4
-73,-70,-99,-47,-62,4
-78,-66,-99,-50,-59,4
-75,-62,-99,-51,-59,4
-99,-62,-99,-59,-66,4
-99,-63,-99,-48,-69,4
-99,-69,-99,-56,-68,4
-99,-68,-99,-99,-66,4
-99,-71,-99,-61,-80,4
-99,-71,-99,-58,-72,4
-99,-72,-99,-51,-63,4
-81,-69,-99,-62,-70,4
-99,-75,-99,-57,-70,4
-99,-74,-99,-65,-73,4
-86,-67,-99,-99,-72,4
-99,-72,-99,-58,-71,4
-79,-59,-99,-59,-64,4
-80,-59,-99,-51,-62,4
-99,-59,-99,-57,-64,4
-79,-65,-99,-60,-76,4
-99,-59,-99,-52,-67,4
-99,-63,-99,-54,-68,4
-83,-70,-99,-59,-69,4
-74,-62,-99,-52,-68,4
-82,-65,-99,-55,-78,4
-99,-62,-99,-53,-65,4
-99,-64,-99,-57,-69,4
-76,-66,-99,-50,-59,4
-99,-60,-99,-53,-55,4
-99,-67,-99,-49,-62,4
-99,-52,-99,-50,-64,4
-99,-59,-99,-47,-58,4
-99,-66,-99,-57,-60,4
-73,-60,-99,-55,-70,4
-84,-68,-99,-56,-68,4
-99,-69,-99,-55,-68,4
-99,-60,-99,-48,-57,4
-72,-59,-99,-49,-63,4
-78,-68,-99,-48,-64,4
-99,-68,-99,-51,-63,4
-99,-71,-99,-47,-67,4
-77,-69,-99,-51,-63,4
-69,-64,-99,-52,-66,4
-70,-65,-99,-54,-75,4
-70,-66,-99,-50,-78,4
-74,-60,-99,-51,-72,4
-99,-66,-99,-57,-77,4
-99,-66,-99,-47,-69,4
-76,-67,-99,-39,-68,4
-74,-72,-99,-49,-67,4
-99,-70,-99,-50,-69,4
-99,-65,-99,-53,-62,4
-99,-64,-99,-49,-69,4
-74,-70,-99,-56,-60,4
-82,-69,-99,-53,-63,4
-99,-65,-99,-53,-65,4
-99,-71,-99,-55,-66,4
-99,-72,-99,-55,-74,4
-79,-71,-99,-62,-69,4
-99,-63,-99,-57,-66,4
-99,-59,-99,-55,-67,4
-77,-69,-99,-48,-62,4
-99,-59,-99,-54,-61,4
-99,-69,-99,-56,-64,4
-77,-63,-99,-47,-69,4
-73,-65,-99,-48,-70,4
-77,-63,-99,-99,-99,4
-76,-84,-99,-99,-57,5
-72,-81,-99,-66,-53,5
-72,-83,-99,-61,-53,5
-99,-93,-99,-99,-63,5
-99,-87,-99,-70,-55,5
-99,-81,-99,-66,-57,5
-86,-88,-99,-67,-59,5
-76,-87,-99,-99,-56,5
-75,-87,-99,-99,-52,5
-76,-82,-99,-65,-53,5
-99,-84,-99,-69,-56,5
-75,-88,-99,-99,-56,5
-74,-87,-99,-99,-56,5
-99,-78,-99,-56,-59,5
-76,-79,-99,-61,-50,5
-78,-82,-99,-99,-54,5
-72,-80,-99,-58,-55,5
-99,-81,-99,-53,-58,5
-77,-74,-99,-57,-52,5
-99,-78,-99,-99,-54,5
-79,-99,-99,-99,-58,5
-99,-88,-99,-60,-58,5
-72,-71,-99,-47,-48,5
-68,-79,-99,-53,-42,5
-99,-80,-99,-51,-47,5
-99,-81,-99,-54,-52,5
-74,-75,-99,-45,-44,5
-79,-73,-99,-58,-52,5
-68,-78,-99,-54,-52,5
-68,-77,-99,-52,-48,5
-77,-79,-99,-55,-52,5
-72,-83,-99,-59,-50,5
-68,-77,-99,-52,-46,5
-99,-99,-99,-57,-54,5
-99,-78,-99,-52,-49,5
-73,-79,-99,-99,-54,5
-99,-79,-99,-59,-50,5
-99,-75,-99,-57,-49,5
-71,-67,-99,-47,-56,5
-74,-76,-99,-59,-58,5
-99,-83,-99,-59,-50,5
-99,-80,-99,-54,-47,5
-76,-86,-99,-54,-54,5
-77,-71,-99,-60,-59,5
-99,-77,-99,-46,-53,5
-99,-72,-99,-49,-45,5
-78,-80,-99,-51,-52,5
-99,-77,-99,-51,-56,5
-69,-79,-99,-46,-56,5
-99,-70,-99,-45,-47,5
-71,-69,-99,-47,-49,5
-74,-70,-99,-47,-56,5
-74,-68,-99,-54,-49,5
-99,-72,-99,-48,-50,5
-75,-74,-99,-51,-50,5
-99,-71,-99,-99,-53,5
-99,-99,-99,-51,-54,5
-71,-78,-99,-48,-49,5
-79,-80,-99,-99,-53,5
-74,-71,-99,-56,-46,5
-71,-81,-99,-57,-48,5
-99,-80,-99,-71,-47,5
-73,-77,-99,-53,-52,5
-99,-91,-99,-69,-58,5
-73,-77,-99,-50,-48,5
-99,-83,-99,-65,-52,5
-71,-84,-99,-54,-55,5
-72,-78,-99,-99,-57,5
-69,-81,-99,-55,-50,5
-67,-78,-99,-56,-50,5
-68,-87,-99,-55,-51,5
-68,-77,-99,-99,-48,5
-66,-82,-99,-51,-53,5
-77,-80,-99,-53,-47,5
-72,-68,-99,-48,-51,5
-78,-81,-99,-99,-54,5
-75,-79,-99,-55,-54,5
-75,-87,-99,-54,-53,5
-73,-83,-99,-99,-61,5
-77,-78,-99,-53,-55,5
-74,-74,-99,-62,-56,5
-99,-77,-99,-68,-54,5
-79,-77,-99,-99,-52,5
-99,-79,-99,-66,-59,5
-88,-82,-99,-64,-57,5
-99,-71,-99,-68,-56,5
-84,-82,-99,-59,-55,5
-99,-77,-99,-59,-51,5
-99,-78,-99,-64,-61,5
-99,-76,-99,-63,-58,5
-99,-81,-99,-99,-66,5
-99,-87,-99,-65,-59,5
-99,-78,-99,-53,-61,5
